StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_1,Q1_2,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q18_4_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q26_1,Q26_2,Q26_3,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q28_1,Q28_2,Q28_3,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_6_TEXT,Q31,Q32,Q32_4_TEXT,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q39_7_TEXT,Q40,Q40_8_TEXT,Q41,Q41_4_TEXT,ResponseType
12/24/21 7:22,12/24/21 7:29,100,388,TRUE,12/24/21 7:29,R_1dyiwtlP2nd2O3v,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,Sustainable,,,,,,,"Heard of it, but don't know details",4,2,8,3,1,7,5,6,Positive,Positive,No,,No,No,,,Yes,4-Jan,No,No preference,Don't know,Neutral,Disagree,Disagree,Don't know,Disagree,Neutral,Disagree,Don't know,Agree,Agree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,Don't know,Agree,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Neutral,Agree,Agree,Neutral,5,4,1,2,3,6,1,4,5,2,3,6,,1947,Man,,White/Caucasian,Bachelor's degree,$50K - $75K,1,91361,Democrat,other,Retired,None,,,,1
12/24/21 8:41,12/24/21 8:54,100,761,TRUE,12/24/21 8:54,R_2SGlSVqFWfktJ7v,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Neither opposed nor in support,Ocean,,,,,Basic understanding,5,6,1,7,8,2,4,3,Very Positive,Positive,Yes,10-15 days,Unsure,No,,,Yes,4-Jan,No,No preference,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Agree,Strongly Agree,Agree,Agree,Agree,Don't know,Don't know,Agree,Don't know,Agree,Don't know,Agree,Agree,Agree,Don't know,Agree,Agree,Agree,Strongly Agree,Agree,Agree,2,3,1,4,5,6,1,3,4,2,5,6,,1953,Man,,White/Caucasian,Master's degree,> $150K,2,93063,Indpendent,service industry,,Customer,,,,1
12/24/21 9:13,12/24/21 9:20,100,422,TRUE,12/24/21 9:20,R_2VOLMmf57fRJZ3f,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,Food,,,,,,,Basic understanding,1,3,4,5,7,8,2,6,Positive,Positive,Yes,1-5 days,No,No,,,Yes,8-Apr,Yes,Wild caught,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Neutral,Don't know,Don't know,Don't know,Disagree,Strongly Disagree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Don't know,4,3,5,1,6,2,2,1,5,3,4,6,,1956,Man,,"American Indian,White/Caucasian",Some college coursework completed,$100K - $125K,3,93117,Republican,other,retired,Customer,,,,1
12/24/21 9:23,12/24/21 9:34,100,658,TRUE,12/24/21 9:34,R_2aeisufxzg4J2KR,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Somewhat supportive,ocean,,,Never heard of it,2,4,3,5,7,6,1,8,Neutral,Unsure/Not familiar,No,,No,No,,,Yes,8-Apr,Yes,Wild caught,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Disagree,Agree,Agree,Agree,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Agree,Don't know,5,6,1,2,3,4,3,4,5,2,1,6,,1960,Woman,,White/Caucasian,Some college coursework completed,$25K - $50K,1,93463,Indpendent,service industry,,None,,,,1
12/24/21 9:39,12/24/21 9:44,100,322,TRUE,12/24/21 9:44,R_3kK3agGOyQRCBbj,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Strongly supportive,Progress,,,Basic understanding,8,4,3,7,2,1,5,6,Positive,Positive,Yes,1-5 days,Unsure,Unsure,,,Yes,4-Jan,Yes,Farmed,Neutral,Strongly Agree,Neutral,Don't know,Don't know,Don't know,Agree,Don't know,Neutral,Agree,Agree,Don't know,Agree,Neutral,Agree,Don't know,Agree,Don't know,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,5,4,2,3,6,1,3,4,5,2,1,6,,2002,Woman,,Hispanic or Latinx,High School or equivalent GED,< $25K,6,93030,Something else,service industry,,Customer,,,,1
12/24/21 9:51,12/24/21 10:14,100,1387,TRUE,12/24/21 10:14,R_1o6YgVy6WSSnFpK,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,,,,,,,,Basic understanding,1,8,6,7,5,4,2,3,Neutral,Neutral,Yes,5-10 days,Unsure,No,,,Yes,4-Jan,No,Wild caught,Neutral,Neutral,Neutral,Strongly Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,6,5,3,1,2,4,4,2,3,1,5,6,,1956,Woman,,White/Caucasian,Technical or occupational certificate,Prefer not to state,2,93023,Indpendent,other,Disabled Aerospace  ,None,,,,1
12/24/21 10:03,12/24/21 10:13,100,554,TRUE,12/24/21 10:13,R_2EyQQfoe0uQ4n8n,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Neither opposed nor in support,,"Heard of it, but don't know details",3,2,4,8,5,1,7,6,Very Positive,Positive,No,,No,No,,,Yes,4-Jan,No,No preference,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,6,5,2,1,3,4,3,4,5,1,2,6,,1959,Woman,,American Indian,High School or equivalent GED,< $25K,3,93436,Something else,other,,None,,,,1
12/24/21 10:18,12/24/21 10:37,100,1151,TRUE,12/24/21 10:37,R_3qjKNarNaNHWZXo,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Neither opposed nor in support,Urchins,,,,,"Heard of it, but don't know details",2,5,7,3,6,4,1,8,Positive,Neutral,Yes,1-5 days,No,No,,,Yes,8-Apr,No,No preference,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Agree,Agree,Agree,Agree,Don't know,Disagree,Disagree,Don't know,Neutral,Agree,Agree,Agree,Don't know,Don't know,Agree,Don't know,Agree,Agree,Agree,Don't know,4,5,2,3,6,1,2,3,4,1,5,6,,1956,Man,,White/Caucasian,PhD,Prefer not to state,2,93010,Republican,healthcare,,None,,,,1
12/24/21 10:27,12/24/21 10:33,100,363,TRUE,12/24/21 10:33,R_WCLxFH8uPRM1nkB,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,nori,,,,,,,"Heard of it, but don't know details",1,5,6,2,4,7,8,3,Positive,Positive,Yes,10-15 days,Yes,No,Don't know type,,Yes,8-Apr,Yes,No preference,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,4,5,3,1,2,6,3,2,4,1,5,6,,1959,Woman,,White/Caucasian,Bachelor's degree,> $150K,3,93063,Republican,service industry,,Customer,,,,1
12/24/21 10:43,12/24/21 10:56,100,754,TRUE,12/24/21 10:56,R_1HpFThwrXBNRjU0,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Somewhat supportive,environments ,,,Basic understanding,4,6,7,3,1,5,2,8,Very Positive,Positive,Yes,5-10 days,Yes,Unsure,"Fish,Shellfish,Seaweed",,Yes,4-Jan,No,Wild caught,Neutral,Agree,Agree,Agree,Neutral,Don't know,Don't know,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Don't know,Disagree,Agree,Don't know,Neutral,Agree,Strongly Agree,Strongly Agree,Neutral,Don't know,Disagree,Agree,Agree,Agree,Agree,Agree,3,4,1,5,6,2,1,5,2,3,4,6,,1963,Non-binary,,White/Caucasian,Technical or occupational certificate,$50K - $75K,1,93001,Indpendent,other,Disabled,Customer,,,,1
12/24/21 10:45,12/24/21 10:54,100,579,TRUE,12/24/21 10:54,R_yTNgUyebuhl8Rb3,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Somewhat supportive,,,,"Heard of it, but don't know details",8,7,6,5,1,4,2,3,Positive,Positive,Yes,1-5 days,Unsure,No,,,Yes,12-Aug,Yes,No preference,Disagree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Neutral,Agree,Agree,Agree,Agree,Agree,Don't know,Don't know,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Don't know,4,5,1,6,2,3,3,1,4,2,5,6,,1960,Woman,,White/Caucasian,Bachelor's degree,$100K - $125K,3,91320,Democrat,other,Not Employed,"Customer,None",,,,1
12/24/21 11:40,12/24/21 11:48,100,498,TRUE,12/24/21 11:48,R_10q17R4cTMRoXz5,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Somewhat supportive,Sushi,,,,,,,"Heard of it, but don't know details",2,1,3,8,4,6,7,5,Positive,Positive,Yes,1-5 days,Unsure,No,,,Yes,4-Jan,Yes,No preference,Disagree,Agree,Agree,Agree,Don't know,Neutral,Neutral,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Don't know,Neutral,Disagree,Neutral,Agree,Disagree,Agree,Strongly Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Agree,Agree,Agree,3,4,1,2,5,6,4,3,5,1,2,6,,1985,Woman,,White/Caucasian,High School or equivalent GED,< $25K,3,93454,Something else,other,Veterinary care,None,,,,1
12/24/21 12:03,12/24/21 12:08,100,296,TRUE,12/24/21 12:08,R_1JPhVtIItpoxeLd,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Strongly supportive,Natural,Basic understanding,3,6,5,2,7,4,1,8,Very Positive,Positive,Yes,5-10 days,Yes,Yes,"Fish,Shellfish",,No,,,,Disagree,Agree,Strongly Agree,Don't know,Strongly Agree,Agree,Neutral,Neutral,Neutral,Agree,Strongly Agree,Agree,Disagree,Neutral,Disagree,Agree,Neutral,Agree,Don't know,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Strongly Agree,Agree,Neutral,Agree,Agree,3,5,1,2,4,6,3,1,2,4,5,6,,1996,Man,,"Hispanic or Latinx,White/Caucasian",Master's degree,$50K - $75K,3,91360,Indpendent,other,NA,None,,,,1
12/24/21 12:28,12/24/21 12:39,100,665,TRUE,12/24/21 12:39,R_RQSdcH0zEIJNR1n,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Neither opposed nor in support,Health,,,,,Basic understanding,3,5,1,4,6,8,7,2,Neutral,Positive,No,,No,No,,,Yes,4-Jan,No,Wild caught,Don't know,Neutral,Agree,Agree,Don't know,Don't know,Neutral,Don't know,Agree,Agree,Agree,Neutral,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Neutral,Strongly Disagree,Neutral,Disagree,Neutral,Neutral,Disagree,Agree,Agree,Don't know,4,3,6,1,5,2,3,5,4,1,2,6,,1956,Woman,,Hispanic or Latinx,Associate degree,$25K - $50K,3,93030,Republican,education,,Customer,,,,1
12/24/21 12:39,12/24/21 12:43,100,248,TRUE,12/24/21 12:43,R_3g0hc0iebBcjba4,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Somewhat supportive,Protection ,,,Basic understanding,2,5,6,1,4,7,3,8,Very Positive,Very Positive,Yes,5-10 days,Yes,No,"Fish,Seaweed",,Yes,8-Apr,No,No preference,Neutral,Agree,Disagree,Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Agree,Strongly Agree,Agree,Agree,5,6,1,2,4,3,3,2,4,1,5,6,,1993,Man,,White/Caucasian,Technical or occupational certificate,$100K - $125K,4,93010,Indpendent,service industry,,Researcher,,,,1
12/24/21 12:43,12/24/21 12:52,100,526,TRUE,12/24/21 12:52,R_3KuQklkCyFAhhOP,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Somewhat opposed,water ,,,Very familiar,7,1,4,6,8,5,3,2,Neutral,Neutral,Yes,1-5 days,Yes,No,"Fish,Shellfish,Seaweed",,Yes,4-Jan,Yes,No preference,Neutral,Disagree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1,4,2,3,5,6,1,2,4,3,5,6,,1994,Man,,"American Indian,Asian American or Asian,Black or African American",Some college coursework completed,Prefer not to state,4,93455,Democrat,other,Unemployment ,None,,,,1
12/24/21 13:04,12/24/21 13:11,100,415,TRUE,12/24/21 13:11,R_2aQAr4GvGLkqegI,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Neither opposed nor in support,Fish,"Heard of it, but don't know details",1,7,8,5,3,2,6,4,Positive,Positive,No,,No,No,,,No,,,,Disagree,Agree,Don't know,Don't know,Don't know,Don't know,Agree,Disagree,Agree,Agree,Agree,Agree,Don't know,Agree,Disagree,Disagree,Disagree,Don't know,Don't know,Don't know,Agree,Strongly Agree,Don't know,Disagree,Disagree,Disagree,Don't know,Agree,Don't know,Don't know,5,6,1,2,4,3,3,4,5,2,1,6,,1997,Woman,,White/Caucasian,Bachelor's degree,$100K - $125K,3,93063,Democrat,other,Retail,None,,,,1
12/24/21 13:18,12/24/21 13:28,100,547,TRUE,12/24/21 13:28,R_1OUA3gO92FvnKJC,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Neither opposed nor in support,Different ,,,,,,,"Heard of it, but don't know details",1,2,3,4,5,6,8,7,Neutral,Neutral,No,,No,No,,,Yes,4-Jan,No,No preference,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Disagree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,6,5,1,3,4,2,1,2,3,5,4,6,,2000,Woman,,Hispanic or Latinx,High School or equivalent GED,$100K - $125K,6,93030,Indpendent,"government,education,healthcare",,Customer,,,,1
12/24/21 13:29,12/24/21 13:33,100,261,TRUE,12/24/21 13:33,R_rrnntSHpWBNlvpv,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Neither opposed nor in support,Gross,,,Never heard of it,,,,,,,,,Unsure/Not familiar,Unsure/Not familiar,No,,No,No,,,No,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree,Agree,Agree,Neutral,Strongly Disagree,Strongly Agree,Agree,Agree,Disagree,Neutral,,,,,,,1,2,3,4,5,6,,1979,Woman,,White/Caucasian,Some college coursework completed,$50K - $75K,4,93454,Something else,healthcare,,None,,,,2
12/24/21 13:53,12/24/21 13:58,100,284,TRUE,12/24/21 13:58,R_2yrSSopqW0EG1N8,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Neither opposed nor in support,Sealife,"Heard of it, but don't know details",8,4,5,7,6,1,3,2,Neutral,Neutral,No,,No,No,,,Yes,4-Jan,No,Wild caught,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Neutral,Don't know,3,4,1,5,6,2,,,,,,,,1968,Woman,,Asian American or Asian,Some college coursework completed,$50K - $75K,4,,Democrat,"service industry,other",Retail ,None,,,,2
12/24/21 14:09,12/24/21 14:17,100,441,TRUE,12/24/21 14:17,R_2uq9Rhq8lJu1jYc,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Somewhat supportive,Kelp,,,,,"Heard of it, but don't know details",1,6,4,2,7,5,3,8,Very Positive,Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,No,No preference,Disagree,Agree,Agree,Don't know,Agree,Don't know,Neutral,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Disagree,Disagree,Neutral,Don't know,Agree,Don't know,Agree,Strongly Agree,Don't know,Don't know,Disagree,Don't know,Neutral,Agree,Don't know,Don't know,5,6,2,4,3,1,1,3,5,2,4,6,,1982,Man,,Hispanic or Latinx,Some college coursework completed,$75K - $100K,4,93454,Indpendent,other,Construction/Building,None,,,,1
12/24/21 14:31,12/24/21 14:40,100,593,TRUE,12/24/21 14:40,R_sAKoUXLd1OZufbH,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Strongly supportive,useful ,,,"Heard of it, but don't know details",8,3,6,7,1,5,4,2,Unsure/Not familiar,Neutral,No,,Yes,No,Fish,,No,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,Man,,White/Caucasian,Bachelor's degree,$50K - $75K,3,93021,Republican,education,,None,,,,2
12/24/21 14:46,12/24/21 14:54,100,492,TRUE,12/24/21 14:54,R_2TSiiYVRQKD2QCQ,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Strongly supportive,Food,Basic understanding,5,4,3,8,2,1,7,6,Very Positive,Very Positive,No,,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,No preference,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Don't know,Don't know,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Don't know,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Agree,Agree,Agree,5,6,1,2,3,4,1,2,4,3,5,6,,1949,Man,,White/Caucasian,Technical or occupational certificate,$50K - $75K,2,93030,Indpendent,other,I'm retired,None,,,,1
12/24/21 15:30,12/24/21 16:49,100,4751,TRUE,12/24/21 16:49,R_BXjEmPDmi4En5Dz,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,Strongly supportive,Seafood,,,"Heard of it, but don't know details",3,5,8,1,7,6,2,4,Very Positive,Very Positive,Yes,5-10 days,No,No,,,Yes,12-Aug,Yes,Wild caught,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,,Agree,Neutral,Disagree,Agree,Agree,Agree,6,4,3,2,5,1,2,3,5,4,1,6,,1954,Woman,,White/Caucasian,Bachelor's degree,> $150K,2,93109,Republican,other,Artist,None,,,,1
12/24/21 15:37,12/24/21 15:53,100,973,TRUE,12/24/21 15:53,R_3F254uVwVyufOjP,,,preview,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Strongly supportive,Food,,,,,,,Basic understanding,6,4,5,2,3,1,8,7,Very Positive,Very Positive,Yes,5-10 days,Yes,Unsure,Seaweed,,Yes,8-Apr,Yes,No preference,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Neutral,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,5,6,1,3,2,4,2,3,1,4,5,6,,1961,Woman,,White/Caucasian,High School or equivalent GED,$25K - $50K,3,93003,Indpendent,other,Disabled,None,,,,1
12/24/21 15:59,12/24/21 16:23,100,1450,TRUE,12/24/21 16:23,R_RIAtjDIkNZR4SIx,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,Somewhat supportive,Sushi,,,,,,,"Heard of it, but don't know details",6,1,8,2,3,7,4,5,Positive,Positive,Yes,1-5 days,Unsure,Unsure,,,Yes,4-Jan,No,No preference,Don't know,Agree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Don't know,Neutral,Neutral,Don't know,Agree,Agree,Agree,Don't know,Neutral,Don't know,Don't know,Don't know,Agree,Agree,Agree,3,4,1,5,6,2,,,,,,,,1987,Woman,,Hispanic or Latinx,Bachelor's degree,< $25K,5,93060,Democrat,government,,None,,,,2
12/24/21 16:11,12/24/21 16:33,100,1332,TRUE,12/24/21 16:33,R_XtgNqrxlPvqIPoR,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Somewhat supportive,health,"Heard of it, but don't know details",2,5,3,1,6,4,8,7,Very Positive,Very Positive,No,,Unsure,Unsure,,,Yes,8-Apr,No,Wild caught,Disagree,Neutral,Disagree,Disagree,Agree,Neutral,Neutral,Disagree,Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,4,5,2,3,6,1,4,5,2,1,3,6,,1951,Man,,White/Caucasian,High School or equivalent GED,$25K - $50K,5,93001,Indpendent,other,,None,,,,1
12/24/21 16:27,12/24/21 16:48,100,1223,TRUE,12/24/21 16:48,R_QnMxrwpwhn3sdiN,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Neither opposed nor in support,,,,,,"Heard of it, but don't know details",2,4,6,1,5,7,3,8,Positive,Neutral,No,,No,No,,,Yes,4-Jan,No,No preference,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Neutral,Agree,Agree,Agree,4,1,2,6,5,3,2,4,5,1,3,6,,1942,Man,,White/Caucasian,Some college coursework completed,$25K - $50K,2,93012,Republican,other,Retired,None,,,,1
12/24/21 16:29,12/24/21 16:38,100,494,TRUE,12/24/21 16:38,R_1CqhU8GrWTuDtVB,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,,,,,Neither opposed nor in support,,Basic understanding,8,7,2,3,5,1,6,4,Neutral,Neutral,Yes,1-5 days,No,No,,,No,,,,Neutral,Neutral,Disagree,Agree,Agree,Agree,Disagree,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Don't know,Don't know,Disagree,Don't know,Disagree,Don't know,Strongly Disagree,Disagree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Disagree,Don't know,3,4,2,5,6,1,2,3,5,1,4,6,,1990,Woman,,Hispanic or Latinx,Some college coursework completed,$25K - $50K,4,93001,Something else,other,Stay at home parent ,None,,,,1
12/24/21 16:38,12/24/21 16:45,100,448,TRUE,12/24/21 16:45,R_RE27xdujf5iS5dD,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Yes,Yes,,,Somewhat supportive,Ocean ,,,,,"Heard of it, but don't know details",4,8,1,2,3,5,6,7,Positive,Positive,Yes,15+ days,Yes,No,Seaweed,,Yes,12-Aug,No,Wild caught,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Neutral,Disagree,Agree,Agree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,Neutral,Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Neutral,2,4,3,5,6,1,1,2,4,3,5,6,,1953,Man,,White/Caucasian,Technical or occupational certificate,> $150K,2,93035,Democrat,healthcare,,None,,,,1
